CSA_ID,Mailing_ST,Mailing_City,Mailing_State,Mailing_StateFIPS,Mailing_Zip,marketname,HQ_ST,HQ_City,HQ_State,HQ_StateFIPS,HQ_Zip,CSA_ManagerName,CSA_Email,CSA_Phone,CSA_Website,Available_Months,Available_Month1,Available_Month2,Available_Month3,Available_Month4,Available_Month5,Available_Month6,Available_Month7,Available_Month8,Available_Month9,Available_Month10,Available_Month11,Available_Month12,ProductList,CSA_organic,CSA_organicDesc,farming_practicesList,farming_practices_type_1,farming_practices_type_2,farming_practices_type_3,farming_practices_type_4,farming_practices_type_5,farming_practices_type_6,NumShares,ShareSizeList,SharesSize_full_half,SharesSize_full,SharesAvailablePurchaseDate,ItemsInShareBoxList,ItemsInShareBox_1,ItemsInShareBox_2,ItemsInShareBox_3,AccptdPmntList,AccptdPmnt_Cash,AccptdPmnt_Checks,AccptdPmnt_CreditCd,AccptdPmnt_SNAP,CSAPaymentTypeList,CSAPaymentType_1,CSAPaymentType_2,CSAPaymentType_3,CSAPaymentType_4,DeliverPickUpMethodList,DeliverPickUpMethod_1,DeliverPickUpMethod_2,DeliverPickUpMethod_3,DeliverPickUpMethod_4,NumNbrDelivery,NameNbrDelivery
3003864,,,,,,Gib's Farm,251 Campbell Rd.,Catawissa,PA,42,17820,Gibby Knoebel,gibsfarm@gmail.com,570-486-3006,https://www.facebook.com/gibsfarm,May; Jun; Jul; Aug; Sep; Oct; ,0,0,0,0,1,1,1,1,1,1,0,0,Cut flowers; Fresh fruits; Fresh vegetables; Soap/body care products; ,2,,No pesticides; No antibiotics; No hormones; Fair Labor practices; ,1,1,1,1,0,0,15,Full shares; Half shares; ,1,1,5/21/2014,CSA decides product assortment based entirely on supply availability; ,1,0,0,Cash; Checks; ,1,1,0,0,One advance payment; Payments in installments; ,1,1,0,0, Deliver to neighborhood sites;  Deliver directly to subscribers’ homes;  Subscribers pick up merchandise from CSA farm(s); ,1,1,0,1,4,"Elysburg,Pennsylvania; Danville,Pennsylvania; Shamokin,Pennsylvania; Bloomsburg,Pennsylvania; "
3005481,,,,,,Global Gardens CSA,1607 W. Jefferson St,Boise,ID,16,83702,Katie Painter,kpainter@idahorefugees.org,208-336-4222,http://www.idahorefugees.org/globalgardens,May; Jun; Jul; Aug; Sep; Oct; ,0,0,0,0,1,1,1,1,1,1,0,0,Fresh fruits; Fresh vegetables; ,2,,No pesticides; ,1,0,0,0,0,0,62,Full shares; Half shares; ,1,1,10/7/2013,CSA offers subscription options for specific product categories at the beginning of the delivery season; ,0,1,0,Cash; Checks; Debit/Credit cards; SNAP benefits (Bridge cards/EBT); ,1,1,1,1,One advance payment; Payments in installments; Weekly payments with an EBT card; ,1,1,0,0, Deliver to neighborhood sites;  Deliver to subscribers’ workplaces; ,1,0,1,0,3,"Boise,Idaho; "
3003031,,,,,,Glynwood CSA,Glynwood Rd.,Cold Spring,NY,36,10516,Jarret Nelson,jnelson@glynwood.org,845-265-3338 ext 131,http://www.glynwood.org,Jun; Jul; Aug; Sep; Oct; Nov; ,0,0,0,0,0,1,1,1,1,1,1,0,Eggs; Fresh/dried herbs; Fresh vegetables; Poultry/fowl meat/products; Red/non-poultry meat/products; ,2,,No antibiotics; No hormones; Humane treatment of animals; Pasture-raised/free range animals;  Certified Naturally Grown; ,0,1,1,0,1,1,105,Full shares; Half shares; ,1,1,3/26/2014,CSA decides product assortment based entirely on supply availability; ,1,0,0,Cash; Checks; Debit/Credit cards; ,1,1,1,0,One advance payment; Payments in installments; ,1,1,0,0, Deliver to neighborhood sites;  Subscribers pick up merchandise from CSA farm(s); ,1,0,0,1,1,"Garrison,New York; "
3005149,,,,,,Godsell Farm,S105W15585 Loomis Drive,Muskego,WI,55,53150,Pam and Mark Godsell,godsellfarm@wi.rr.com,414-425-2937,www.godsellfarm.com,Apr; May; Jun; Jul; Aug; Sep; Oct; ,0,0,0,1,1,1,1,1,1,1,0,0,Eggs; Fresh vegetables; ,2,,No pesticides; No antibiotics; No hormones; Fair Labor practices; Humane treatment of animals; Pasture-raised/free range animals; ,1,1,1,1,1,1,70,Full shares; Half shares; ,1,1,4/6/2014,CSA decides product assortment based entirely on supply availability; ,1,0,0,Cash; Checks; ,1,1,0,0,One advance payment; ,1,0,0,0, Subscribers pick up merchandise from CSA farm(s); ,0,0,0,1,,
3005576,,,,,,Good News Farm,Academy Rd. (M575),Cedar Lake,MI,26,48829,Andy Britton,Abritton@misda.org,989-427-0022,www.GoodNewsFarm.org,Year Round,1,1,1,1,1,1,1,1,1,1,1,1,Baked goods; Fresh/dried herbs; Fresh fruits; Fresh vegetables; ,1,Yes,No pesticides;  Veganic-  no anima like-based fertilizers; ,1,0,0,0,0,0,200,No obligation/  Pay as you buy / Pay for only what you get; ,0,0,1/1/2014,CSA decides product assortment based entirely on supply availability; Customers choose from available products prior to each delivery; ,1,0,1,Debit/Credit cards; ,0,0,1,0,Pay only what you order when your order after you receive produce.; ,0,0,0,0, Deliver to neighborhood sites;  Deliver to subscribers’ workplaces;  Subscribers pick up merchandise from CSA farm(s); ,1,0,1,1,24,"Grand Rapids ,Michigan; Lansing ,Michigan; Kalamazoo ,Michigan; Battle Creek ,Michigan; Holland ,Michigan; Hastings ,Michigan; Alma ,Michigan; Stanton ,Michigan; Edmore,Michigan; "
3000826,,,,,,GoodEetens Produce,1655 280th St.,Everly,IA,19,51338,Michael and Darla Eeten,darlaeeten@gmail.com,712-348-1877,www.goodeetens.weebly.com,Jun; Jul; Aug; Sep; ,0,0,0,0,0,1,1,1,1,0,0,0,Fresh/dried herbs; Fresh fruits; Fresh vegetables; ,2,,No pesticides; ,1,0,0,0,0,0,10,Full shares; ,0,1,6/19/2014,"CSA decides product assortment of shares based on supply availability, but customer preferences are considered.; ",0,0,0,Cash; Checks; ,1,1,0,0,One advance payment; ,1,0,0,0, Deliver directly to subscribers’ homes;  Deliver to subscribers’ workplaces;  Subscribers pick up merchandise from CSA farm(s); ,0,1,1,1,,
3003388,,,,,,Gorman Heritage Farm,10052 Reading Rd.,Evendale,OH,39,45241,Barb Liphardt,bliphardt@gormanfarm.org,513-563-6663,https://www.facebook.com/gormanfarm,May; Jun; Jul; Aug; Sep; Oct; ,0,0,0,0,1,1,1,1,1,1,0,0,Fresh/dried herbs; Fresh fruits; Fresh vegetables; ,2,,No pesticides; No antibiotics; No hormones; Humane treatment of animals; Pasture-raised/free range animals; ,1,1,1,0,1,1,40,Full shares; ,0,1,4/30/2014,CSA decides product assortment based entirely on supply availability; ,1,0,0,Cash; Checks; Debit/Credit cards; ,1,1,1,0,One advance payment; Reduced subscription fees in exchange for labor; ,1,0,1,0, Subscribers pick up merchandise from CSA farm(s); ,0,0,0,1,,
3000472,,,,,,Grant Farms CSA,12155 NCR 15,Wellington,CO,8,80549,Josh Hall,howdy@grantfarms.com,970-286-0080,http://www.grantfarms.com/,Jun; Jul; Aug; Sep; Oct; Nov; Dec; ,0,0,0,0,0,1,1,1,1,1,1,1,"Canned, preserved fruits/vegetables; Coffee/tea; Dairy products; Eggs; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Honey; Mushrooms; Poultry/fowl meat/products; Red/non-poultry meat/products; Tofu/non-animal protein; ",1,Yes,No antibiotics; No hormones; Fair Labor practices; Humane treatment of animals; Pasture-raised/free range animals; ,0,1,1,1,1,1,1000,Full shares; Half shares; ,1,1,11/1/2013,CSA decides product assortment based entirely on supply availability; ,1,0,0,Cash; Debit/Credit cards; ,1,0,1,0,One advance payment; Payments in installments; ,1,1,0,0, Deliver to neighborhood sites;  Subscribers pick up merchandise from CSA farm(s); ,1,0,0,1,70,; 
3005154,,,,,,Gravel Road Farm,N547 Gravel Rd.,Waupaca,WI,55,54981,Brigid Ferkett,brigid@gravelroadfarm.com,715-281-0812,www.gravelroadfarm.com,Year Round,1,1,1,1,1,1,1,1,1,1,1,1,"Canned, preserved fruits/vegetables; Coffee/tea; Eggs; Fresh fruits; Fresh vegetables; Wild harvested forest products; ",2,,No pesticides; No antibiotics; No hormones; Fair Labor practices; Humane treatment of animals; Pasture-raised/free range animals; ,1,1,1,1,1,1,20,Full shares; Half shares; ,1,1,6/23/2014,CSA decides product assortment based entirely on supply availability; CSA offers subscription options for specific product categories at the beginning of the delivery season; ,1,1,0,Cash; Checks; Debit/Credit cards; SNAP benefits (Bridge cards/EBT); ,1,1,1,1,One advance payment; Payments in installments; Reduced subscription fees in exchange for labor; ,1,1,1,0, Deliver to neighborhood sites;  Subscribers pick up merchandise from CSA farm(s); ,1,0,0,1,3,"Waupaca,Wisconsin; Amherst,Wisconsin; Appleton,Wisconsin; "
3001027,,,,,,Gray Farms, 2177 N 1930 East Rd.,Watseka,IL,17,60970,Marty Gray,marty.gray@gmail.com,847-878-2273,www.grayfarmsproduce.com,Jun; Jul; Aug; Sep; Oct; ,0,0,0,0,0,1,1,1,1,1,0,0,Cut flowers; Fresh/dried herbs; Fresh fruits; Fresh vegetables; ,1,Yes,No pesticides; ,1,0,0,0,0,0,85,Full shares; ,0,1,,CSA decides product assortment based entirely on supply availability; ,1,0,0,Cash; Checks; Debit/Credit cards; ,1,1,1,0,One advance payment; Payments in installments; ,1,1,0,0, Deliver to neighborhood sites;  Subscribers pick up merchandise from CSA farm(s); ,1,0,0,1,6,"Chicago,Illinois; Watseka,Illinois; Bourbonnais,Illinois; Frankfort,Illinois; "
3004551,,,,,,Great Country Farms,18780 Foggy Bottom Rd.,Bluemont,VA,51,20132,Mark and Kate Zurschmeide,CSA@greatcountryfarms.com,540-554-2073,http://www.greatcountryfarms.com,May; Jun; Jul; Aug; Sep; Oct; Nov; ,0,0,0,0,1,1,1,1,1,1,1,0,"Baked goods; Canned, preserved fruits/vegetables; Dairy products; Eggs; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Honey; Poultry/fowl meat/products; ",2,, minimal chemical use; ,0,0,0,0,0,0,1477,Full shares; ,0,1,1/1/2014,CSA decides product assortment based entirely on supply availability; ,1,0,0,Cash; Checks; Debit/Credit cards; PayPal; ,1,1,1,0,One advance payment; monthly installments before delivery season begins; ,1,0,0,0, Deliver to neighborhood sites;  Deliver directly to subscribers’ homes;  Deliver to subscribers’ workplaces;  Subscribers pick up merchandise from CSA farm(s); ,1,1,1,1,31,"Alexandria ,Virginia; Herndon,Virginia; Chantilly,Virginia; sterling,Virginia; Centreville ,Virginia; Leesburg ,Virginia; Aldie,Virginia; Ashburn ,Virginia; Springfield ,Virginia; Fairfax ,Virginia; McLean ,Virginia; Falls Church ,Virginia; "
3001175,,,,,,Great Inspirations Farm,624 E 950 N,Chesterton,IN,18,46391,Wendy Simms,greatinspirationsfarm@gmail.com,219-929-1763,https://www.facebook.com/pages/Great-Inspirations-Farm/450333828385744,May; Jun; Jul; Aug; Sep; Oct; ,0,0,0,0,1,1,1,1,1,1,0,0,Cut flowers; Dry beans; Eggs; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Maple products; ,2,,No pesticides; No antibiotics; No hormones; Humane treatment of animals; Pasture-raised/free range animals;  Certified Naturally Grown; ,1,1,1,0,1,1,22,Full shares; Half shares; ,1,1,2/1/2014,CSA offers subscription options for specific product categories at the beginning of the delivery season; ,0,1,0,Cash; Checks; ,1,1,0,0,"Two payments, one down payment at registration and final pay at the beginning.; ",0,0,0,0, Deliver to neighborhood sites;  Deliver directly to subscribers’ homes;  Subscribers pick up merchandise from CSA farm(s); ,1,1,0,1,,; 
3005572,,,,,,Green Acres Fruit Farm,868 Main Street,Wilbraham,MA,25,01095,Kathleen A Smedberg,greenacresfruitfarm@outlook.com,413-596-3016,greenacresfruitfarm@outlook.com,Jul; Aug; Sep; Oct; Nov; Dec; ,0,0,0,0,0,0,1,1,1,1,1,1,Baked goods; Cut flowers; Eggs; Fresh fruits; Fresh vegetables; Honey; Juices/non-alcoholic ciders; ,2,,No pesticides; No hormones; Humane treatment of animals; Pasture-raised/free range animals; ,1,0,1,0,1,1,50,Full shares; Half shares; Gift certificates/ up to 4 recipients/ 1/2 share  ; ,1,1,1/1/2014,CSA decides product assortment based entirely on supply availability; CSA offers subscription options for specific product categories at the beginning of the delivery season; ,1,1,0,Cash; Checks; ,1,1,0,0,"One advance payment; Payments in installments; Can be individually designed ie: monthly payments, co ordinate with pay periods, etc; ",1,1,0,0, Subscribers pick up merchandise from CSA farm(s); ,0,0,0,1,,
3000413,,,,,,Green Earth Farm,PO Box 612,Saguache,CO,8,81149,Thomas Mc Cracken,tom@greenearthfarm.com,719-655-2655,http://www.greenearthfarm.com,Jun; Jul; Aug; Sep; Oct; ,0,0,0,0,0,1,1,1,1,1,0,0,Eggs; Fresh/dried herbs; Fresh vegetables; Soap/body care products; ,1,Yes,,0,0,0,0,0,0,9,Full shares; ,0,1,6/1/2014,CSA offers subscription options for specific product categories at the beginning of the delivery season; ,0,1,0,Cash; Checks; Debit/Credit cards; ,1,1,1,0,Payments in installments; ,0,1,0,0, Deliver directly to subscribers’ homes;  Subscribers pick up merchandise from CSA farm(s); ,0,1,0,1,,
3005403,,,,,,Green Gate Farms,8310 Canoga Ave.,Austin,TX,48,78724,Erin Flynn,greengatefarms@gmail.com,512-949-9831,www.greengatefarms.net,Year Round,1,1,1,1,1,1,1,1,1,1,1,1,"Baked goods; Canned, preserved fruits/vegetables; Cut flowers; Eggs; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Honey; Poultry/fowl meat/products; Red/non-poultry meat/products; ",1,Yes,"Pasture-raised/free range animals;  Certified organic, community-based farm; ",0,0,0,0,0,1,150,Full shares; Half shares; ,1,1,1/6/2014,CSA offers subscription options for specific product categories at the beginning of the delivery season; ,0,1,0,Cash; Checks; Debit/Credit cards; SNAP benefits (Bridge cards/EBT); SNAP is administered through local nonprofit; ,1,1,1,1,One advance payment; Payments in installments; Reduced subscription fees in exchange for labor; ,1,1,1,0, Deliver to neighborhood sites;  Deliver to subscribers’ workplaces;  Subscribers pick up merchandise from CSA farm(s); ,1,0,1,1,20,"Austin,Texas; Bastrop,Texas; Elgin,Texas; "
3001458,,,,,,Green Hill Farm,140 Green St,Shrewsbury,MA,25,01545,Beth Hook,ghf@townisp.com,508-842-2588,,Jun; Jul; Aug; Sep; Oct; ,0,0,0,0,0,1,1,1,1,1,0,0,Cut flowers; Eggs; Fresh vegetables; ,2,,Humane treatment of animals; Pasture-raised/free range animals;  Most veg are not sprayed and if they are only with organic cert sprays.; ,0,0,0,0,1,1,,Full shares; ,0,1,4/1/2014,CSA decides product assortment based entirely on supply availability; some veg are offered as upicks ie: string beans; ,1,0,0,Cash; Checks; ,1,1,0,0,deposit when committed to joining and balance on first pickup day; ,0,0,0,0,,,,,,,
3005570,,,,,,Green Meadows Farm,656 Asbury St.,S. Hamilton,MA,25,01982,Heidi Thunberg,admin@gmfarm.com,978-468-3720,www.gmfarm.com,Jun; Jul; Aug; Sep; Oct; Nov; Dec; ,0,0,0,0,0,1,1,1,1,1,1,1,Cut flowers; Dairy products; Eggs; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Red/non-poultry meat/products; ,1,Yes,No pesticides; No hormones; Humane treatment of animals; Pasture-raised/free range animals; ,1,0,1,0,1,1,400,Full shares; Half shares; ,1,1,1/1/2014,CSA decides product assortment based entirely on supply availability; CSA offers subscription options for specific product categories at the beginning of the delivery season; ,1,1,0,Cash; Checks; ,1,1,0,0,One advance payment; Payments in installments; ,1,1,0,0, Deliver to subscribers’ workplaces;  Subscribers pick up merchandise from CSA farm(s); ,0,0,1,1,,
3004711,,,,,,Green Mountain Girls Farm,923 Loop Rd.,Northfield,VT,50,05663,Laura Olsen,info@eatstayfarm.com,802-505-9840,http://eatstayfarm.com,Year Round,1,1,1,1,1,1,1,1,1,1,1,1,"Canned, preserved fruits/vegetables; Dairy products; Eggs; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Honey; Maple products; Poultry/fowl meat/products; Red/non-poultry meat/products; ",2,,Humane treatment of animals; Pasture-raised/free range animals; ,0,0,0,0,1,1,,Full shares; Commit to spending $100 per month for 10% discount; ,0,1,1/1/2014,Customer has free choice to take what they need for the week from everything available; ,0,0,0,Cash; Checks; Debit/Credit cards; ,1,1,1,0,One advance payment; Payments in installments; ,1,1,0,0, Deliver to subscribers’ workplaces;  Subscribers pick up merchandise from CSA farm(s); ,0,0,1,1,,
3003639,,,,,,Green Rising Farm,13540 NW Moores Valley Rd.,Yamhill,OR,41,97148,Holly Nettles,holly@greenrisingfarm.com,503-662-3254,www.greenrisingfarm.com,Oct; Nov; Dec; ,0,0,0,0,0,0,0,0,0,1,1,1,Dairy products; Eggs; Fresh vegetables; ,2,,No hormones; Humane treatment of animals; Pasture-raised/free range animals; ,0,0,1,0,1,1,4,Full shares; Half shares; ,1,1,,CSA offers subscription options for specific product categories at the beginning of the delivery season; ,0,1,0,Cash; Checks; ,1,1,0,0,One advance payment; Payments in installments; ,1,1,0,0, Subscribers pick up merchandise from CSA farm(s); ,0,0,0,1,,
3000213,,,,,,Green Valley CSA,13024 Green Valley Rd.,Sebastopol,CA,6,95472,Krista Gaspar,green.valley.csa@gmail.com,707-874-8349,http://greenvalleycsa.com/,May; Jun; Jul; Aug; Sep; Oct; Nov; Dec; ,0,0,0,0,1,1,1,1,1,1,1,1,Cut flowers; Fresh/dried herbs; Fresh fruits; Fresh vegetables; ,2,,,0,0,0,0,0,0,25,Full shares; Half shares; One and a half shares; ,1,1,5/6/2014,CSA decides product assortment based entirely on supply availability; Customers choose from available products prior to each delivery; ,1,0,1,Cash; Checks; SNAP benefits (Bridge cards/EBT); ,1,1,0,1,One advance payment; Payments in installments; ,1,1,0,0, Deliver directly to subscribers’ homes;  Deliver to subscribers’ workplaces;  Subscribers pick up merchandise from CSA farm(s); ,0,1,1,1,,
3005453,,,,,,Green Wagon Farm,PO Box 142,Ada,MI,26,49301,Heather Anderson,Chad@greenwagonfarm.com,616-283-2842,www.greenwagonfarm.com,Jun; Jul; Aug; Sep; Oct; Nov; Dec; ,0,0,0,0,0,1,1,1,1,1,1,1,Fresh/dried herbs; Fresh fruits; Fresh vegetables; ,2,,,0,0,0,0,0,0,135,Full shares; Bi-weekly Shares; ,0,1,2/1/2014,CSA decides product assortment based entirely on supply availability; ,1,0,0,Cash; Checks; Debit/Credit cards; SNAP benefits (Bridge cards/EBT); Call to trade or barter skills/services ; ,1,1,1,1,One advance payment; Reduced subscription fees in exchange for labor; Payment plans available based on individual needs ; ,1,0,1,0, Deliver to neighborhood sites;  Deliver to subscribers’ workplaces;  Subscribers pick up merchandise from CSA farm(s); ,1,0,1,1,1,"Grand Rapids ,Michigan; "
3003394,,,,,,Greenfield Berry Farm CSA,2485 Major Rd.,Peninsula,OH,39,44264,Daniel Greenfield,greenfieldberryfarm@hotmail.com,330-657-2924,www.greenfieldberryfarm.com,May; Jun; Jul; Aug; Sep; Oct; Nov; ,0,0,0,0,1,1,1,1,1,1,1,0,"Baked goods; Canned, preserved fruits/vegetables; Coffee/tea; Dry beans; Eggs; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Honey; Juices/non-alcoholic ciders; Maple products; Soap/body care products; ",1,Yes,No pesticides; ,1,0,0,0,0,0,100,Full shares; Half shares; Spring and fall; ,1,1,7/1/2014,CSA decides product assortment based entirely on supply availability; ,1,0,0,Cash; Checks; ,1,1,0,0,One advance payment; Payments in installments; Reduced subscription fees in exchange for labor; ,1,1,1,0, Subscribers pick up merchandise from CSA farm(s); ,0,0,0,1,,
3004878,,,,,,Greenwoodes Farm,34799 hansville Rd.,kingston,WA,53,98346,Alicia kellis,greenwoodesfarm@centurytel.net,360-638-0182,,May; Jun; Jul; Aug; Sep; ,0,0,0,0,1,1,1,1,1,0,0,0,"Baked goods; Canned, preserved fruits/vegetables; Cut flowers; Eggs; Fresh fruits; Fresh vegetables; Honey; ",2,,,0,0,0,0,0,0,22,Full shares; Half shares; ,1,1,5/1/2014,CSA decides product assortment based entirely on supply availability; ,1,0,0,Cash; Checks; ,1,1,0,0,One advance payment; ,1,0,0,0, Subscribers pick up merchandise from CSA farm(s); ,0,0,0,1,,
3000832,,,,,,Grinnell Heritage Farm,1933 Penrose St.,Grinnell,IA,19,50112,Melissa Dunham,grinnellheritagefarm@gmail.com,641-990-0018,www.GrinnellHeritageFarm.com,May; Jun; Jul; Aug; Sep; Oct; Nov; Dec; ,0,0,0,0,1,1,1,1,1,1,1,1,Fresh fruits; Fresh vegetables; ,1,Yes,,0,0,0,0,0,0,280,Full shares; ,0,1,9/15/2014,CSA decides product assortment based entirely on supply availability; ,1,0,0,Cash; Checks; Debit/Credit cards; ,1,1,1,0,One advance payment; Payments in installments; ,1,1,0,0, Deliver to neighborhood sites;  Deliver to subscribers’ workplaces;  Subscribers pick up merchandise from CSA farm(s); ,1,0,1,1,9,"Grinnell ,Iowa; Cedar Rapids ,Iowa; Hiawatha ,Iowa; Kalona ,Iowa; Iowa City,Iowa; Norway ,Iowa; West Des Moines ,Iowa; Des Moines ,Iowa; Altoona ,Iowa; "
3001888,,,,,,Groundswell Community Farm,6527 Quincy St,Zeeland,MI,26,49464,Katie Brandt & Tom Cary,groundswellfarmer@gmail.com,616-885-7776,http://www.groundswellfarm.org,Jun; Jul; Aug; Sep; Oct; ,0,0,0,0,0,1,1,1,1,1,0,0,Fresh/dried herbs; Fresh vegetables; ,1,Yes,No pesticides; Fair Labor practices; ,1,0,0,1,0,0,158,"Full shares; Every-other-week shares, Working shares, ; ",0,1,10/15/2014,"Members select their own produce following quantities on a sign at pickup; Lots of choices (Beets OR Scallions, etc.) each week; ",0,0,0,Cash; Checks; SNAP benefits (Bridge cards/EBT); Paypal; ,1,1,0,1,"One advance payment; Reduced subscription fees in exchange for labor; Reduced subscription fees based on household income; Multiple payments, with final payment before CSA begins.; ",1,0,1,1, Deliver to neighborhood sites;  Subscribers pick up merchandise from CSA farm(s); ,1,0,0,1,2,"Holland,Michigan; Grand Rapids ,Michigan; "
3002352,,,,,,Groundworks Farm,PO Box 118,Fort Shaw,MT,30,59443,Eric and Audra Bergman,groundworksfarm@gmail.com,406-590-0508,http://groundworksfarmmt.com,Year Round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh vegetables; Red/non-poultry meat/products; ,2,,No pesticides; No antibiotics; Humane treatment of animals; Pasture-raised/free range animals; ,1,1,0,0,1,1,50,Full shares; Half shares; Fall Harvest Shares; ,1,1,1/1/2014,CSA decides product assortment based entirely on supply availability; ,1,0,0,Cash; Checks; Debit/Credit cards; ,1,1,1,0,One advance payment; Payments in installments; Reduced subscription fees in exchange for labor; ,1,1,1,0, Deliver to neighborhood sites; ,1,0,0,0,2,"Great Falls,Montana; "
