FMID,MarketName,createTime,updateTime,finishTime,Mailing_State,Mailing_StateFIPS,Mailing_City,Mailing_ST,Mailing_Zip,Market_ManagerName,FH_ContactTitle,Market_Email,Market_Phone,Market_Website,Market_Facebook,Market_Twitter,Location_State,Location_StateFIPS,Location_County,Location_CountyFIPS,Location_ST,Location_City,Location_Zip,Location_Desc,EstablishYear,Legal_Status,Legal_StatusDesc,OperationMonthList,OperationM_01,OperationM_02,OperationM_03,OperationM_04,OperationM_05,OperationM_06,OperationM_07,OperationM_08,OperationM_09,OperationM_10,OperationM_11,OperationM_12,Organic,OrganicDesc,ProductList,BakedGoods,Jams,Coffee,Flowers,Cheese,Beans,Eggs,Seafood,Herbs,Fruits,Vegetables,Grains,Recycled,Honey,Juices,Maple,Mushrooms,Nuts,Petfood,Poultry,Meat,Soap,Tofu,WildHarvested,Wine,ProductListExclusivelylocal,ProductListOnlyLocalWhenA,ProductListLocalNonLocal,ProductListNonlocal,Local_BakedGoods,Local_Processed,Local_Coffee,Local_Flowers,Local_Dairy,Local_DryBeans,Local_Eggs,Local_Seafood,Local_Herbs,Local_Fruits,Local_Vegetables,Local_Grains,Local_Recycled,Local_Honey,Local_Juices,Local_Maple,Local_Mushrooms,Local_Nuts,Local_Petfood,Local_Meat,Local_NonPoultry,Local_Soap,Local_Protein_NonAnim,Local_WildForest,Local_Wine,PracticeList,Practices_CertifiedOrganic,Practices_NaturallyGrown,Practices_PestManagement,Practices_NonCertifiedOrganic,Practices_FreeRange,Practices_GrassFed,Practices_AntibioticFree,Practices_Marine,Practices_ChemicalFree,Practices_GAP,Practices_GHP,Practices_CertifiedHumane,Practices_AnimalWelfare,Practices_FairTrade,F2BList,F2B_LargeSupermarkets,F2B_SmallGroceryStores,F2B_CornerStores,F2B_FoodRetail,F2B_Restaurants,F2B_Caterers,F2B_Distributors,F2B_FoodProcessors,F2B_PreK,F2B_K12,F2B_Colleges,F2B_Hospitals,F2B_SeniorCare,F2B_Government,F2CList,F2C_BuyingClubs,F2C_Online,F2C_YourStorefront,F2C_CSA,F2C_FarmersMarkets,F2C_Mobile,F2C_FarmStands,ProcurementList,procurement1,procurement2,OpserviceList,OPservice_Aggregation,OPservice_Production,OPservice_Distribution,OPservice_Brokering,OPservice_SharedUse,OPservice_Packaging,OPservice_ProductStorage,OPservice_Canning,OPservice_Freezing,OPservice_Cutting,PSServiceList,PSService_Marketing,PSService_Branding,PSService_Demonstration,PSService_ProductionTraining,PSService_BusinessManagement,PSService_PaidConsult,PSService_FoodSafety,PSService_Liability,PSService_Transportation,CSServiceList,CSService_PaidYouth,CSService_SNAP,CSService_WIC,CSService_MatchingSNAP,CSService_Cooking,CSService_Meal,CSService_HealthScreenings,CSService_Transportation,CSService_MobileMarket,CSService_Subsidized,CSService_Education,CSService_otherEducation,CSService_FoodDonation
5000254,North Valley Food Hub,2014-08-06 18:54:27,2014-08-06 23:53:24,2014-08-06 23:53:24,California,06,Chico,PO Box 4092,95927,Noelle Ferdon,Director & Founder,noelle@northvalleyfoodhub.com,,http://northvalleyfoodhub.com/,https://www.facebook.com/NorthValleyFoodHub,https://twitter.com/NValleyFoodHub,California,06,Butte,007,PO Box 4092,Chico,95927,,2014,11,No formal legal structure,Year Round;,1,1,1,1,1,1,1,1,1,1,1,1,1,,"Canned, preserved fruits/vegetables; Coffee/tea; Dairy products; Dry beans; Eggs; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Grains/flour; Honey; Nuts; ",0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,"Canned, preserved fruits/vegetables; Coffee/tea; Dairy products; Dry beans; Eggs; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Grains/flour; Honey; Nuts; ",,,,,1,1,,1,1,1,,1,1,1,1,,1,,,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Large supermarkets or supercenters; Small independent grocery stores; Corner stores, bodegas; Food retail cooperatives; Restaurants; Caterers, bakeries; Distributors; Food processors; Pre-K food service; K-12 school food service; Colleges/Universities; Hospitals; Senior care facilities; Government or corporate cafeterias; ",1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0,0,0,0,0,0,0,We take ownership of the products and resell to customers; ,1,0,Aggregation; Distribution services; Brokering services; Packaging/Repackaging; Product storage; ,1,0,1,1,0,1,1,0,0,0,Marketing and promotional services; Branding/labeling products to indicate origin of product; Production and post-harvest handling training; Business management services or guidance; Paid consulting; Food safety and/or GAP Training; Liability insurance that you offer producers; Transportation services; ,1,1,0,1,1,1,1,1,1,Other education or community awareness programs; Food donation to local food pantries/banks; ,0,0,0,0,0,0,0,0,0,0,0,1,1
5000287,Northern Girl,2014-08-28 13:36:19,2014-08-28 13:43:56,2014-08-28 13:43:56,Maine,23,Van Buren,106 Produce Drive,04785,Christopher Hallweaver,General Manager,chris@northerngirlmaine.com,2078682959,www.northerngirlmaine.com,https://www.facebook.com/NorthernGirlMaine,,Maine,23,Aroostook,003,106 Produce Drive,Van Buren,04785,2 miles north of Van Buren town center off of Route 1.,2010,8,LLC,Year Round;,1,1,1,1,1,1,1,1,1,1,1,1,1,,Dairy products; Eggs; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Grains/flour; Honey; Maple products; Wild harvested forest products; Fresh and Frozen Cut Vegetables; ,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,Dairy products; Eggs; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Honey; Maple products; Wild harvested forest products; ,Grains/flour; ,,,,,,,1,,1,,1,1,1,2,,1,,1,,,,,,,,1,,"USDA Certified Organic; Integrated Pest Management; Non-Certified, but Practicing Organic; Free Range/Pasture Raised; Grass Fed; Antibiotic Free; Good Agricultural Practices - (GAP)-Certified; ",1,0,1,1,1,1,1,0,0,1,0,0,0,0,Large supermarkets or supercenters; Small independent grocery stores; Food retail cooperatives; Restaurants; Distributors; Food processors; K-12 school food service; Colleges/Universities; Hospitals; Senior care facilities; Government or corporate cafeterias; ,1,1,0,1,1,0,1,1,0,1,1,1,1,1,,0,0,0,0,0,0,0,We take ownership of the products and resell to customers; We sell on a consignment basis and take a commission on products sold; ,1,1,Aggregation; Distribution services; Brokering services; Shared use kitchen; Packaging/Repackaging; Product storage; Freezing; Cutting; ,1,0,1,1,1,1,1,0,1,1,Marketing and promotional services; Branding/labeling products to indicate origin of product; Liability insurance that you offer producers; Transportation services; ,1,1,0,0,0,0,0,1,1,Education programs for institutions; Food donation to local food pantries/banks; ,0,0,0,0,0,0,0,0,0,0,1,0,1
5000286,Northwesst Farm Fresh,2014-08-28 12:26:32,2014-08-28 12:34:48,2014-08-28 12:34:48,Washington,53,Chewelah,3376 Cottonwood Creek Rd,99109,Shelly Stevens,Owner,shelly@nwfarmfresh.com,509-936-0057,www.nwfarmfresh.com,https://www.facebook.com/NorthwestFarmFresh,,Washington,53,Stevens,065,,Chewelah & Spokane,,Northwest Farm Fresh is an online farmers market where customers order online during the week and pick up their order on Tuesdays at either the American Legion Hall in Chewelah or at Lasagna's On Ya restaurant in Spokane.,2012,8,LLC,Year Round;,1,1,1,1,1,1,1,1,1,1,1,1,1,,"Baked goods; Canned, preserved fruits/vegetables; Coffee/tea; Cut flowers; Dairy products; Eggs; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Grains/flour; Green household products; Honey; Nuts; Poultry/fowl meat/products; Red/non-poultry meat/products; Soap/body care products; ",1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,"Baked goods; Canned, preserved fruits/vegetables; Coffee/tea; Cut flowers; Dairy products; Eggs; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Grains/flour; Green household products; Honey; Nuts; Poultry/fowl meat/products; Red/non-poultry meat/products; Soap/body care products; ",,,,1,1,1,1,1,,1,,1,1,1,1,1,1,,,,1,,1,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,On-line store; ,0,1,0,0,0,0,0,We sell on a consignment basis and take a commission on products sold; ,0,1,Aggregation; Distribution services; ,1,0,1,0,0,0,0,0,0,0,Marketing and promotional services; ,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
5000252,Oahu Fresh,2014-08-06 17:00:43,2014-08-06 17:07:14,2014-08-06 17:07:14,Hawaii,15,Honolulu,845 Queen St. #203,96813,Melissa Zeman,Owner,info@oahufresh.com,808-343-8196,www.oahufresh.com,https://www.facebook.com/pages/Oahu-Fresh/159710474062352,https://twitter.com/oahufresh,Hawaii,15,Honolulu,003,845 Queen St.,Honolulu,96813,,2009,8,LLC,Year Round;,1,1,1,1,1,1,1,1,1,1,1,1,1,,"Canned, preserved fruits/vegetables; Coffee/tea; Dairy products; Eggs; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Honey; Red/non-poultry meat/products; Soap/body care products; ",0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,"Canned, preserved fruits/vegetables; Coffee/tea; Dairy products; Eggs; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Honey; Red/non-poultry meat/products; Soap/body care products; ",,,,,1,1,,1,,1,,1,1,1,,,1,,,,,,,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Restaurants; Senior care facilities; ,0,0,0,0,1,0,0,0,0,0,0,0,1,0,CSA shares; ,0,0,0,1,0,0,0,We take ownership of the products and resell to customers; ,1,0,Aggregation; Distribution services; Shared use kitchen; Product storage; ,1,0,1,0,1,0,1,0,0,0,Marketing and promotional services; Business management services or guidance; ,1,0,0,0,1,0,0,0,0,Nutrition or cooking education; Other education or community awareness programs; Food donation to local food pantries/banks; ,0,0,0,0,1,0,0,0,0,0,0,1,1
5000101,Ocean Springs Fresh Market,,2014-07-29 18:15:58,2014-07-29 18:15:58,Mississippi,28,Ocean Springs,1000 Washington Ave,39564,Diane Claughton,CEO,oceanspringsfreshmarket@yahoo.com,2282572496,http://www.oceanspringsfreshmarket.com/,https://www.facebook.com/pages/Ocean-Springs-Fresh-Market/202505569793829?ref=ts&fref=ts,,Mississippi,28,Jackson,059,1000 Washington Ave,Ocean Springs,39564,South of the railroad tracks at the intersection of Washington and Hwy 90.,2004,1,Non-Profit,Year Round;,1,1,1,1,1,1,1,1,1,1,1,1,1,,"Baked goods; Canned, preserved fruits/vegetables; Coffee/tea; Cut flowers; Dairy products; Eggs; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Green household products; Honey; Nuts; Pet food; Poultry/fowl meat/products; Red/non-poultry meat/products; Soap/body care products; ",1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,"Baked goods; Canned, preserved fruits/vegetables; Coffee/tea; Cut flowers; Dairy products; Eggs; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Green household products; Honey; Nuts; Pet food; Poultry/fowl meat/products; Red/non-poultry meat/products; Soap/body care products; ",,,,1,1,1,1,1,,1,,1,1,1,,1,1,,,,1,1,1,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Small independent grocery stores; Restaurants; Caterers, bakeries; ",0,1,0,0,1,1,0,0,0,0,0,0,0,0,Farmers markets; ,0,0,0,0,1,0,0,We sell on a consignment basis and take a commission on products sold; ,0,1,Distribution services; ,0,0,1,0,0,0,0,0,0,0,Marketing and promotional services; Transportation services; ,1,0,0,0,0,0,0,0,1,Nutrition or cooking education; Other education or community awareness programs; ,0,0,0,0,1,0,0,0,0,0,0,1,0
5000197,Off the Vine Market Inc.,,2014-07-26 20:42:51,2014-07-25 18:53:23,Virginia,51,Williamsburg,"312 Lightfoot Road, K",23188,Tess Schaffner,President,OffTheVineMarket@gmail.com,757-879-2242,http://www.offthevinemarket.com/store/pc/home.asp,https://www.facebook.com/offthevinemarket,,Virginia,51,James City,095,"312 Lightfoot Road, K",Williamsburg,23188,,2009,8,LLC,Year Round;,1,1,1,1,1,1,1,1,1,1,1,1,1,,"Baked goods; Canned, preserved fruits/vegetables; Coffee/tea; Cut flowers; Dairy products; Dry beans; Eggs; Fish/seafood; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Grains/flour; Green household products; Honey; Juices/non-alcoholic ciders; Maple products; Mushrooms; Nuts; Pet food; Poultry/fowl meat/products; Red/non-poultry meat/products; Soap/body care products; Tofu/non-animal protein; Wild harvested forest products; Local Wine and Beers a possibility in 2014; ",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,"Baked goods; Canned, preserved fruits/vegetables; Coffee/tea; Cut flowers; Eggs; Fresh fruits; Fresh vegetables; Honey; Juices/non-alcoholic ciders; Maple products; Mushrooms; Nuts; Pet food; Poultry/fowl meat/products; Red/non-poultry meat/products; Soap/body care products; Tofu/non-animal protein; Wild harvested forest products; ",Fresh/dried herbs; Green household products; ,Dairy products; Dry beans; Fish/seafood; Grains/flour; ,,1,1,1,1,3,3,1,3,2,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,,"Integrated Pest Management; Non-Certified, but Practicing Organic; Free Range/Pasture Raised; Grass Fed; Antibiotic Free; Marine Stewardship Council Certified; Chemical Free; Certified Humane; Animal Welfare Approved; Fair Trade; ",0,0,1,1,1,1,1,1,1,0,0,1,1,1,"Food retail cooperatives; Restaurants; Caterers, bakeries; Distributors; Food processors; Pre-K food service; K-12 school food service; Colleges/Universities; Hospitals; Senior care facilities; Government or corporate cafeterias; ",0,0,0,1,1,1,1,1,1,1,1,1,1,1,Buying clubs; On-line store; Your own storefront retail; CSA shares; Farmers markets; Mobile retail units/food trucks; Farm stands; ,1,1,1,1,1,1,1,"We take ownership of the products and resell to customers; We sell on a consignment basis and take a commission on products sold; Both 1 & 2, depending on the farm or vendor; ",1,1,"Production such as operating a farm or ranch; Distribution services; Brokering services; Shared use kitchen; Canning; Freezing; Shared Kitchen possibility in future; looking to build kitchen to offer classes in canning, freezing, cheesemaking, etc; ",0,1,1,1,1,0,0,1,1,0,Marketing and promotional services; Business management services or guidance; Transportation services; ,1,0,0,0,1,0,0,0,1,Accepting SNAP; Nutrition or cooking education; Meal preparation; Operating a mobile market; Education programs for institutions; Other education or community awareness programs; Food donation to local food pantries/banks; ,0,1,0,0,1,1,0,0,1,0,1,1,1
5000014,Ojai Pixie Growers Association,,2014-07-29 16:18:38,2014-07-29 16:18:38,California,06,Ojai,15150 Maricopa Hwy,93023,Ojai Pixie Growers Association,,ojaipixies@yahoo.com,8056462871,www.ojaipixies.com,https://www.facebook.com/pages/Ojai-Pixies/126429450749443?ref=hl,,California,06,Ventura,111,15275 Maricopa Hwy,Ojai,93023,,1985,5,S Corp,Mar; Apr; May; Jun;,0,0,1,1,1,1,0,0,0,0,0,0,2,,Fresh fruits; Ojai Pixie Tangerines; ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fresh fruits; ,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Small independent grocery stores; Corner stores, bodegas; Food retail cooperatives; Restaurants; Caterers, bakeries; Distributors; ",0,1,1,1,1,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,We sell on a consignment basis and take a commission on products sold; ,0,1,Aggregation; Production such as operating a farm or ranch; Brokering services; ,1,1,0,1,0,0,0,0,0,0,Marketing and promotional services; Branding/labeling products to indicate origin of product; Transportation services; ,1,1,0,0,0,0,0,0,1,Education programs for institutions; Food donation to local food pantries/banks; farm tours for schools; ,0,0,0,0,0,0,0,0,0,0,1,0,1
5000222,Okanogan Producers Marketing Association,,9/8/2014 8:21:36 PM,9/8/2014 8:21:36 PM,Washington,53,Okanogan,P.O.Box 1807,98840,Maya Watershine Woods,marketing coordinator,opma_farmers@yahoo.com,5094293807,http://okanoganproducers.org/,https://www.facebook.com/okanoganproducers?fref=ts,,Washington,53,Okanogan,047,P.O.Box 1807,Okanogan,98840,,2006,2,Producer Cooperative,Year Round;,1,1,1,1,1,1,1,1,1,1,1,1,1,,Eggs; Fresh fruits; Fresh vegetables; Nuts; ,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Eggs; Fresh fruits; Fresh vegetables; Nuts; ,,,,,,,,,,1,,,1,1,,,,,,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Large supermarkets or supercenters; Small independent grocery stores; Corner stores, bodegas; Food retail cooperatives; Restaurants; Caterers, bakeries; Distributors; ",1,1,1,1,1,1,1,0,0,0,0,0,0,0,On-line store; CSA shares; Farm stands; ,0,1,0,1,0,0,1,We sell on a consignment basis and take a commission on products sold; ,0,1,Aggregation; Distribution services; Brokering services; Product storage; ,1,0,1,1,0,0,1,0,0,0,Marketing and promotional services; Branding/labeling products to indicate origin of product; Business management services or guidance; Liability insurance that you offer producers; Transportation services; ,1,1,0,0,1,0,0,1,1,Food donation to local food pantries/banks; ,0,0,0,0,0,0,0,0,0,0,0,0,1
5000152,Oklahoma Food Cooperative,,2014-08-26 15:54:27,2014-08-26 15:54:27,Oklahoma,40,Oklahoma City,1305 SW 2nd St,73108,Adam Price,Operations Manager,customer@oklahomafood.coop,405-605-8088,http://www.oklahomafood.coop/,https://www.facebook.com/oklahomafood,,Oklahoma,40,Oklahoma,109,1305 SW 2nd St.,Oklahoma City,73108,,2003,12,Cooperative,Year Round;,1,1,1,1,1,1,1,1,1,1,1,1,1,,"Baked goods; Canned, preserved fruits/vegetables; Coffee/tea; Cut flowers; Dairy products; Dry beans; Eggs; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Grains/flour; Green household products; Honey; Mushrooms; Nuts; Pet food; Poultry/fowl meat/products; Red/non-poultry meat/products; Soap/body care products; ",1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,"Baked goods; Canned, preserved fruits/vegetables; Coffee/tea; Cut flowers; Dairy products; Dry beans; Eggs; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Grains/flour; Green household products; Honey; Mushrooms; Nuts; Pet food; Poultry/fowl meat/products; Red/non-poultry meat/products; Soap/body care products; ",,,,1,1,1,1,1,1,1,,1,1,1,1,1,1,,,1,1,1,1,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Buying clubs; On-line store; ,1,1,0,0,0,0,0,We sell on a consignment basis and take a commission on products sold; ,0,1,Distribution services; ,0,0,1,0,0,0,0,0,0,0,Marketing and promotional services; ,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
5000325,One Source Foods,2014-11-05 10:49:27,2014-11-05 11:13:39,2014-11-05 11:13:39,Georgia,13,Conyers,P.O. Box 1508,30012,Kimberly Morris,Director,kmorris@mastermarketingcorp.com,770-922-9603,www.onesourcefoods.net,onesourcefoods,,Georgia,13,Rockdale,247,951 Peek Street,Conyers,30012,,2012,12,One Source Foods is owned by Master Marketing Corporation,Year Round;,1,1,1,1,1,1,1,1,1,1,1,1,2,,Baked goods; Coffee/tea; Fish/seafood; Honey; Poultry/fowl meat/products; Red/non-poultry meat/products; ,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,Honey; ,,Baked goods; Coffee/tea; Poultry/fowl meat/products; Red/non-poultry meat/products; ,,3,,3,,,,,,,,,,,1,,,,,,3,3,,,,,USDA approved; ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Large supermarkets or supercenters; Small independent grocery stores; Corner stores, bodegas; Food retail cooperatives; Distributors; Food processors; Pre-K food service; Colleges/Universities; Senior care facilities; Food Banks; After School Feeding Centers; Non-profits; ",1,1,1,1,0,0,1,1,1,0,1,0,1,0,Buying clubs; On-line store; CSA shares; Mobile retail units/food trucks; ,1,1,0,1,0,1,0,We take ownership of the products and resell to customers; ,1,0,Aggregation; Distribution services; Packaging/Repackaging; Product storage; Freezing; ,1,0,1,0,0,1,1,0,1,0,Marketing and promotional services; Branding/labeling products to indicate origin of product; Transportation services; ,1,1,0,0,0,0,0,0,1,Accepting SNAP; Nutrition or cooking education; Operating a mobile market; Food donation to local food pantries/banks; Fundraising for community organizations; ,0,1,0,0,1,0,0,0,1,0,0,0,1
5000161,Organically Grown Company,,2014-07-30 17:45:05,2014-07-30 17:45:05,Oregon,41,Eugene,1800B Prairie Rd,97402,Tonya Haworth,Marketing Communications Specialist,info@organicgrown.com,503-907-3705,http://organicgrown.com,https://www.facebook.com/OrganicallyGrownCompany,https://twitter.com/organicgrownco,Oregon,41,Lane,039,1800B Prairie Rd,Eugene,97402,,1982,5,S Corp,Year Round;,1,1,1,1,1,1,1,1,1,1,1,1,1,,Fresh fruits; Fresh vegetables; ,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Fresh fruits; Fresh vegetables; ,,,,,,,,,,,3,3,,,,,,,,,,,,,,,USDA Certified Organic; Good Agricultural Practices - (GAP)-Certified; GFS; ,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Large supermarkets or supercenters; Small independent grocery stores; Corner stores, bodegas; Food retail cooperatives; Restaurants; Caterers, bakeries; Distributors; Food processors; Pre-K food service; K-12 school food service; Colleges/Universities; Hospitals; Senior care facilities; Government or corporate cafeterias; ",1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0,0,0,0,0,0,0,We take ownership of the products and resell to customers; We sell on a consignment basis and take a commission on products sold; ,1,1,Distribution services; Brokering services; ,0,0,1,1,0,0,0,0,0,0,Marketing and promotional services; Branding/labeling products to indicate origin of product; Food safety and/or GAP Training; Transportation services; ,1,1,0,0,0,0,1,0,1,Other education or community awareness programs; Food donation to local food pantries/banks; ,0,0,0,0,0,0,0,0,0,0,0,1,1
5000277,"Painted Hills Natural Beef, Inc.",2014-08-25 16:31:05,2014-08-25 17:19:38,2014-08-25 17:19:38,Oregon,41,Fossil,PO Box 245,97830,Jennifer Homer,Marketing Director,jen@natural-beef.com,541-763-2333,http://www.paintedhillsnaturalbeef.com/,https://www.facebook.com/pages/Painted-Hills-Natural-Beef/118504276553,https://twitter.com/PaintedHllsBeef,Oregon,41,Wheeler,069,600 Stone Cabin Court,Fossil,97830,Off John Day Hwy (19) between mile posts 57 & 58.,1997,12,Domestic Business Corporation,Year Round;,1,1,1,1,1,1,1,1,1,1,1,1,2,,Red/non-poultry meat/products; ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,Red/non-poultry meat/products; ,,,,,,,,,,,,,,,,,,,,,,3,,,,,"Grass Fed; NO ADDED HORMONES, NO ANTIBIOTICS, PASTURE RAISED and fed a 100% VEGETARIAN DIET; Our cattle are never fed animal by-products of any kind.; ",0,0,0,0,0,1,0,0,0,0,0,0,0,0,Distributors; Food processors; ,0,0,0,0,0,0,1,1,0,0,0,0,0,0,On-line store; ,0,1,0,0,0,0,0,We take ownership of the products and resell to customers; ,1,0,Production such as operating a farm or ranch; ,0,1,0,0,0,0,0,0,0,0,Marketing and promotional services; Branding/labeling products to indicate origin of product; ,1,1,0,0,0,0,0,0,0,Paid employment opportunities for youth; ,1,0,0,0,0,0,0,0,0,0,0,0,0
5000275,"Peachtree Market, LLC",2014-08-25 13:38:48,2014-08-25 13:46:38,2014-08-25 13:46:38,North Carolina,37,Concord,363 Church Street North,28025,Jennifer Newton,,peachtreemarketconcord@gmail.com,704-788-1423,,https://www.facebook.com/PeachtreeMarket?ref=hl,,North Carolina,37,Cabarrus,025,363 Church Street North  Suite 190,Concord,28025,We are located in The Old Creamery building on Church Street...2 miles from Downtown Concord,2013,8,LLC,Year Round;,1,1,1,1,1,1,1,1,1,1,1,1,1,,"Baked goods; Canned, preserved fruits/vegetables; Dairy products; Eggs; Fish/seafood; Fresh fruits; Fresh vegetables; Grains/flour; Honey; Maple products; Nuts; Poultry/fowl meat/products; Red/non-poultry meat/products; ",1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,"Baked goods; Canned, preserved fruits/vegetables; Dairy products; Eggs; Fish/seafood; Fresh fruits; Fresh vegetables; Grains/flour; Honey; Maple products; Nuts; Poultry/fowl meat/products; Red/non-poultry meat/products; ",,,,1,1,,,1,,1,1,,1,1,1,,1,,1,,1,,1,1,,,,,USDA Certified Organic; Certified Naturally Grown; Free Range/Pasture Raised; Grass Fed; ,1,1,0,0,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Your own storefront retail; ,0,0,1,0,0,0,0,We take ownership of the products and resell to customers; ,1,0,,0,0,0,0,0,0,0,0,0,0,Branding/labeling products to indicate origin of product; ,0,1,0,0,0,0,0,0,0,Accepting SNAP; ,0,1,0,0,0,0,0,0,0,0,0,0,0
5000265,Penn's Corner Farm Alliance,2014-08-20 14:07:19,2014-08-20 14:25:13,2014-08-20 14:25:13,Pennsylvania,42,Pittsburgh,6400 Hamilton Ave,15206,Neil Stauffer,,neil@pennscorner.com,4123631971,www.pennscorner.com,https://www.facebook.com/pages/Penns-Corner-Farm-Alliance/126564690707159,https://twitter.com/pennscorner,Pennsylvania,42,Allegheny,003,6400 Hamilton Ave,Pittsburgh,15206,On the corner of East Liberty Blvd and Hamilton Ave,1999,2,Producer Cooperative,Year Round;,1,1,1,1,1,1,1,1,1,1,1,1,1,,"Baked goods; Canned, preserved fruits/vegetables; Coffee/tea; Cut flowers; Dairy products; Dry beans; Eggs; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Grains/flour; Green household products; Honey; Juices/non-alcoholic ciders; Maple products; Mushrooms; Poultry/fowl meat/products; Red/non-poultry meat/products; Soap/body care products; Tofu/non-animal protein; Wild harvested forest products; Pasta; ",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,"Baked goods; Canned, preserved fruits/vegetables; Cut flowers; Dairy products; Dry beans; Eggs; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Grains/flour; Green household products; Honey; Juices/non-alcoholic ciders; Maple products; Mushrooms; Poultry/fowl meat/products; Soap/body care products; Wild harvested forest products; ",Red/non-poultry meat/products; Tofu/non-animal protein; ,,Coffee/tea; ,1,1,4,1,1,1,1,,1,1,1,1,1,1,1,1,1,,,1,2,1,2,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Small independent grocery stores; Corner stores, bodegas; Food retail cooperatives; Restaurants; Caterers, bakeries; Colleges/Universities; Senior care facilities; ",0,1,1,1,1,1,0,0,0,0,1,0,1,0,On-line store; CSA shares; ,0,1,0,1,0,0,0,We sell on a consignment basis and take a commission on products sold; ,0,1,Aggregation; Distribution services; Product storage; ,1,0,1,0,0,0,1,0,0,0,Marketing and promotional services; Branding/labeling products to indicate origin of product; Transportation services; ,1,1,0,0,0,0,0,0,1,Food donation to local food pantries/banks; ,0,0,0,0,0,0,0,0,0,0,0,0,1
