OF_ID,createTime,updateTime,finishTime,Location_ST,Location_City,Location_State,Location_StateFIPS,Location_Zip,marketname,Market_Website,Market_Facebook,Market_Twitter,season1_date,season1_time,season1_notes,season1_products,season2_date,season2_time,season2_notes,season2_products,season3_date,season3_time,season3_notes,season3_products,season4_date,season4_time,season4_notes,season4_products,Product_1,Product_2,Product_3,Product_4,Product_5,Product_6,Product_7,Product_8,Product_9,Product_10,Product_11,Product_12,Product_13,Product_14,Product_15,Product_16,Product_17,Product_18,Product_19,Product_20,Product_21,Product_22,Product_23,Product_24,Product_25,Product_26,Product_27,Product_28,ActivityList,Activity_1,Activity_2,Activity_3,Activity_4,Activity_5,Activity_6,Activity_7,Activity_8,Activity_9,Activity_10,Activity_11,FacilitiesList,Facilities_1,Facilities_2,Facilities_3,Facilities_4,Facilities_5,Payment_2,Payment_3,Payment_4,Payment_1
4001078,,2014-07-30 12:39:32,2014-07-30 12:39:32,54 Steves Lane,Gardiner,New York,36,12525,Full Moon Farm,http://www.fullmoonfarmny.com/,https://www.facebook.com/fullmoonfarmny,,01/01/2014 to 12/31/2014,Mon: 8:00 AM - 6:00 PM;Tue: 8:00 AM - 6:00 PM;Wed: 8:00 AM - 6:00 PM;Thu: 8:00 AM - 6:00 PM;Fri: 8:00 AM - 6:00 PM;Sat: 8:00 AM - 6:00 PM;Sun: 8:00 AM - 6:00 PM;,,Poultry products;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0
4017322,2014-08-27 11:07:03,2014-08-27 11:58:52,2014-08-27 11:58:52,47025 SE Brian Ranch Road,Sandy,Oregon,41,97055,Fungi Farm Shiitake LLC,www.fungifarm.com,,,01/01/2014 to 12/31/2014,Mon: 8:00 AM - 7:00 PM;Tue: 8:00 AM - 7:00 PM;Wed: 8:00 AM - 7:00 PM;Thu: 8:00 AM - 7:00 PM;Fri: 8:00 AM - 7:00 PM;Sat: 8:00 AM - 7:00 PM;Sun: 8:00 AM - 7:00 PM;,,Mushrooms;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Educational tours/ classes; ,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0
4003903,,2014-09-16 15:36:06,2014-09-16 15:36:06,780 Burton St.,Alvin,Texas,48,77511,"Funky Monkey Farms, LLC",Www.funkymonkeyfarms.com,,,,,Find us at area farmers' markets or sign up for free delivery!,Baked goods; Bedding plants; Dairy products; Eggs; Herbs; Fresh fruits; Fresh vegetables; Soap;,,,,,,,,,,,,,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0, Other: We will host non-profit animal related fundraisers.;,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,1,0
4004140,,2014-10-01 11:44:36,2014-10-01 11:44:36,5240 Quail Ridge Way,Deer Park,Washington,53,99006,Fussy Hen Flower & Herb Farm,www.fussyhen.com,,,04/25/2015 to 10/31/2015,Sun: 12:00 PM - 5:00 PM;,Please call ahead for other days and times.,Bedding plants; Crafts and/or woodworking items; Cut flowers; Eggs; Herbs; Nursery stock; Soap;,,,,,,,,,,,,,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,0
4017423,2014-09-10 10:28:30,2014-09-10 10:36:55,2014-09-10 10:36:55,N5100 Webster Lane,Gilman,Wisconsin,55,54433,Futility Farms LLC,http://www.futilityfarms.com/,Futility Farms,,01/01/2014 to 12/31/2014,,,Poultry products; Non-poultry meat;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Educational tours/ classes; ,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,1,0
4016688,,2014-09-14 14:12:59,2014-09-14 14:12:59,2096 Farm Road 1130,Verona,Missouri,29,65769,G's Orchard,,,,06/19/2015 to 10/31/2015,Wed: 10:00 AM - 5:00 PM;Thu: 10:00 AM - 5:00 PM;Fri: 10:00 AM - 5:00 PM;Sat: 10:00 AM - 5:00 PM;,,Fresh fruits; Fresh vegetables;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pick Your Own/U-Pick operation; ,0,0,0,0,1,0,0,0,0,0,0,Hand washing station(s); Flush toilets; ,1,1,0,0,0,1,1,0,0
4003902,,2014-07-26 20:31:25,2014-07-26 20:31:25,875 Jaffrey Road,Marlborough,New Hampshire,33,3455,Gap Mountain Goats,www.GapMountainGoats.com,,,01/01/2014 to 12/31/2014,,By Appointment,Eggs; Poultry products; Non-poultry meat;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,1,0
4017175,2014-08-10 22:38:12,2014-08-10 22:49:46,2014-08-10 22:49:46,7095 Highway 182,Centerville,Louisiana,22,70522,Garden Creations,,Faith Broussard  (Community page; Garden Creations),,01/01/2014 to 12/31/2014,Mon: 8:30 AM - 6:00 PM;Tue: 8:30 AM - 6:00 PM;Wed: 8:30 AM - 6:00 PM;Thu: 0:30 AM - 6:00 PM;Fri: 8:30 AM - 6:00 PM;Sat: 8:30 AM - 6:00 PM;Sun: 8:30 AM - 6:00 PM;,,Canned or preserved food; Fresh fruits; Fresh vegetables; Honey;,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0
4003003,,2014-07-24 21:43:30,2014-07-24 21:43:30,16811 W Deno Road,medical lake,Washington,53,99022,Garden Gate  Lavender Farms,www.gardengatelavender.com,,,07/24/2014 to 10/01/2014,Fri: 10:00 AM - 2:00 PM;Sat: 10:00 AM - 2:00 PM;,also open by apointment,Bedding plants; Cut flowers; Eggs; Herbs; Honey; Soap;,05/16/2015 to 10/30/2015,Fri: 10:00 AM - 2:00 PM;Sat: 10:00 AM - 2:00 PM;,open by appointment,Bedding plants; Canned or preserved food; Crafts and/or woodworking items; Cut flowers; Eggs; Fresh fruits; Soap;,,,,,,,,,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Celebrations/ corporate events; Educational tours/ classes; Pick Your Own/U-Pick operation; ,1,1,0,0,1,0,0,0,0,0,0,Hand washing station(s); Picnic areas with tables; ,1,0,0,1,0,1,1,1,0
4017276,2014-08-24 20:05:53,2014-08-24 20:20:28,2014-08-24 20:20:28,206 N 46 W Hamilton Co,Sheridan,Indiana,18,46069,Garden of Good,,,,07/01/2014 to 10/18/2014,Mon: 9:00 AM - 12:00 PM;Tue: 9:00 AM - 12:00 PM;Wed: 9:00 AM - 12:00 PM;Thu: 9:00 AM - 12:00 PM;Fri: 9:00 AM - 12:00 PM;Sat: 9:00 AM - 12:00 PM;,some days open longer hrs call to confirm 317-491-2240,Fresh fruits; Fresh vegetables;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pick Your Own/U-Pick operation; ,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,1,1,1,1,0
4004132,,2014-07-29 07:51:35,2014-07-29 07:51:35,HC 69 Box 30-Tate Creek Road,Clem,West Virginia,54,26623,Garden Treasures WV,www.gardentreasureswv.com,https://www.facebook.com/gardentreasureswv,,03/01/2014 to 11/01/2014,,,Bedding plants; Crafts and/or woodworking items; Cut flowers; Eggs; Herbs; Fresh vegetables; Mushrooms; Nursery stock; Soap; Wild harvested forest products;,,,,,,,,,,,,,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,Educational tours/ classes; ,0,1,0,0,0,0,0,0,0,0,0,Hand washing station(s); Flush toilets; ,1,1,0,0,0,1,1,0,0
4017436,2014-09-12 15:38:10,2014-09-12 15:41:30,2014-09-12 15:41:30,846 Fleetwood Lyons Rd,Fleetwood,Pennsylvania,42,19522,Gauker Farms,www.gaukerfarms.com,www.facebook.com/gaukerfarms,,01/01/2014 to 12/31/2014,,By appointment only,Non-poultry meat;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,1,0
4004126,,2014-07-28 09:16:09,2014-07-28 09:16:09,5501 Detrick Road,Mt. Airy,Maryland,24,21771,"Gaver Farm, LLC",www.gaverfarm.com,www.facebook.com/gaverfarm,,09/12/2014 to 11/04/2014,Mon: 10:00 AM - 6:00 PM;Tue: 10:00 AM - 6:00 PM;Wed: 10:00 AM - 6:00 PM;Thu: 10:00 AM - 6:00 PM;Fri: 10:00 AM - 6:00 PM;Sat: 10:00 AM - 6:00 PM;Sun: 10:00 AM - 6:00 PM;,,Baked goods; Canned or preserved food; Crafts and/or woodworking items; Fresh fruits; Fresh vegetables; Honey;,11/28/2014 to 12/23/2014,Mon: 9:00 AM - 5:00 PM;Tue: 9:00 AM - 5:00 PM;Wed: 9:00 AM - 5:00 PM;Thu: 9:00 AM - 5:00 PM;Fri: 9:00 AM - 5:00 PM;Sat: 9:00 AM - 5:00 PM;Sun: 9:00 AM - 5:00 PM;,,Baked goods; Canned or preserved food; Fresh fruits; Honey;,,,,,,,,,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Educational tours/ classes; Family/ youth activities;  Pick Your Own/U-Pick operation; Hay rides; Corn maze; Petting zoo; ,0,1,0,1,1,0,0,1,1,1,0,Picnic areas with tables; ,0,0,0,1,0,1,1,1,0
4001059,,2014-07-26 18:23:51,2014-07-26 18:23:51,431 S Littlefield Rd,Mount Pleasant,Michigan,26,48858,GCC Organics,gccorganics.com,https://www.facebook.com/gccorganics,,01/01/2014 to 12/31/2014,Mon: 9:00 AM - 5:00 PM;Tue: 9:00 AM - 5:00 PM;Wed: 9:00 AM - 5:00 PM;Thu: 9:00 AM - 5:00 PM;Fri: 9:00 AM - 5:00 PM;Sat: 10:00 AM - 1:00 PM;,,Canned or preserved food; Eggs; Fresh fruits; Poultry products; Non-poultry meat;,,,,,,,,,,,,,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Tours of manufacturing facilities; ,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,1,1,1,1,0
4016699,,2014-09-18 23:18:17,2014-09-18 23:18:17,2995 highway 174,Edisto Island,South Carolina,45,29438,Geechie Boy Market Mill,geechieboymill.com,geechie boy mill,https://www.twitter.com/geechie boy mill,03/01/2014 to 12/31/2014,Mon: 7:00 AM - 5:00 PM;Tue: 7:00 AM - 5:00 PM;Wed: 7:00 AM - 5:00 PM;Thu: 7:00 AM - 5:00 PM;Fri: 7:00 AM - 5:00 PM;Sat: 7:00 AM - 5:00 PM;,open mon thru sat closed on sunday,Baked goods; Canned or preserved food; Coffee and/or tea; Crafts and/or woodworking items; Cut flowers; Dairy products; Dry beans; Eggs; Herbs; Fresh fruits; Fresh vegetables; Grains and/or flour; Honey; Nuts; Soap;,,,,,,,,,,,,,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,"Celebrations/ corporate events; Educational tours/ classes; Farm meals (lunches, dinners, etc.); Family/ youth activities;  Tours of manufacturing facilities; ",1,1,1,1,0,1,0,0,0,0,0,Hand washing station(s); ,1,0,0,0,0,1,1,0,0
4014046,,2014-07-26 22:12:09,2014-07-26 22:12:09,6381 Tulip Drive,Wesley Chapel,Florida,12,33544,Genes Patch,,,,04/10/2014 to 05/22/2014,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pick Your Own/U-Pick operation; ,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,0
4004120,,2014-08-15 14:10:10,2014-08-15 14:10:10,582 George Hill Road,South Lancaster,Massachusetts,25,01561,George Hill Orchards,www.yourfavoritefarm.com,https://www.facebook.com/GeorgeHillOrchards,,07/06/2014 to 09/05/2014,Wed: 9:00 AM - 6:00 PM;Thu: 9:00 AM - 6:00 PM;Fri: 9:00 AM - 6:00 PM;Sun: 9:00 AM - 6:00 PM;,Self serve system allows for extended hours check website for details.,Fresh fruits;,09/07/2014 to 11/02/2014,Tue: 9:00 AM - 6:00 PM;Wed: 9:00 AM - 6:00 PM;Thu: 9:00 AM - 6:00 PM;Fri: 9:00 AM - 6:00 PM;Sat:  - 6:00 AM;Sun: 9:00 AM - 6:00 PM;,,Baked goods; Canned or preserved food; Coffee and/or tea; Fresh fruits; Juices; Prepared foods;,11/03/2014 to 12/15/2014,,Apple picking and holiday pies by appointment.  Check website for phone # and details,Baked goods;,,,,,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"Celebrations/ corporate events; Educational tours/ classes; Family/ youth activities;  Pick Your Own/U-Pick operation; Hay rides; Petting zoo; Pony rides;  Other: Live music at the Farm House Grille on selected weekends, check website. Tree-mendous maze, face painting;",1,1,0,1,1,0,0,1,0,1,1,Hand washing station(s); Flush toilets; Picnic areas with tables; ,1,1,0,1,0,1,1,1,0
4017575,2014-12-29 13:46:00,2014-12-29 14:01:37,2014-12-29 14:01:37,1395 Clear Run Road,DuBois,Pennsylvania,42,15801,Gilbert Hill Farm,,,,,,Hours by appointment or chance,"Baked goods; Canned or preserved food; Crafts and/or woodworking items; Dairy products; Eggs; Herbs; Fresh vegetables; Pet food; Poultry products; Goat milk fudge, Goat milk eggnog;",,,,,,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,0
4015139,,2014-07-28 14:36:55,2014-07-28 14:36:55,7800 N. Tenaya Way,Las Vegas,Nevada,32,89131,Gilcrease Orchard Foundation,www.thegilcreaseorchard.org,,,03/01/2014 to 10/31/2014,Tue: 7:00 AM - 12:00 PM;Thu: 7:00 AM - 12:00 PM;Sat: 7:00 AM - 12:00 PM;,,Fresh fruits; Fresh vegetables; Honey; Juices; Nuts;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,Celebrations/ corporate events; Educational tours/ classes; Pick Your Own/U-Pick operation; Hay rides; ,1,1,0,0,1,0,0,1,0,0,0,Hand washing station(s); Picnic areas with tables; ,1,0,0,1,0,1,0,1,0
4017484,2014-09-30 16:33:57,2014-09-30 16:40:03,2014-09-30 16:40:03,1164 Lowes Lane,Iron Station,North Carolina,37,28080,Gilcrest Natural Far,www.gilcrestnc.com,Gilcrest Natural Farm,,01/01/2014 to 12/31/2014,Mon: 8:00 AM - 4:00 PM;Tue: 8:00 AM - 4:00 PM;Wed: 8:00 AM - 4:00 PM;Thu: 8:00 AM - 4:00 PM;Fri: 8:00 AM - 4:00 PM;Sat: 2:00 AM - 4:00 PM;,,Fresh vegetables; Pet food; Poultry products; Non-poultry meat;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,Celebrations/ corporate events; Educational tours/ classes; ,1,1,0,0,0,0,0,0,0,0,0,Hand washing station(s); Flush toilets; ,1,1,0,0,0,1,1,1,0
4003898,,2014-08-14 06:36:38,2014-08-14 06:36:38,6147 Gillie Brook Road,Memphis,New York,36,13112,Gillie Brook Farm,www.gilliefarms.com,,,05/01/2014 to 10/01/2014,,call for hrs,Fresh vegetables;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,1,1
4015725,,2014-11-20 14:29:59,2014-11-20 14:29:59,1673 South State Route 605,Sunbury,Ohio,39,43074,Glass Rooster Cannery,www.glassroostercannery.com,https://www.facebook.com/GlassRoosterCannery,https://twitter.com/glassrooster,01/01/2014 to 12/31/2014,Mon: 9:00 AM - 4:00 PM;Tue: 9:00 AM - 4:00 PM;Wed: 9:00 AM - 4:00 PM;Thu: 9:00 AM - 4:00 PM;Fri: 9:00 AM - 4:00 PM;Sat: 9:00 AM - 4:00 PM;,Or by appointment,Canned or preserved food; Crafts and/or woodworking items; Eggs; Herbs; Fresh fruits; Fresh vegetables; Honey; Juices; Soap;,,,,,,,,,,,,,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,"Celebrations/ corporate events; Educational tours/ classes; Farm meals (lunches, dinners, etc.); Family/ youth activities;  Pick Your Own/U-Pick operation; ",1,1,1,1,1,0,0,0,0,0,0,Hand washing station(s); Flush toilets; ,1,1,0,0,0,1,1,1,0
4017446,2014-09-15 08:31:07,2014-09-23 14:12:37,,431 Center Road,Chimacum,Washington,53,,Glendale Farm,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
4017394,2014-09-05 11:04:30,2014-09-05 11:13:02,,13021 Flatts Rd.,Waterford,Pennsylvania,42,16441,Glenn Troyer Farms,www.glenntroyerfarms.com,troyersstrawberryacres,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
4015986,,2014-08-03 15:13:22,2014-08-03 15:13:22,1333 - 120th Street,Amery,Wisconsin,55,54001,Glenna Farms Country Store & Sugarhouse,http://glennafarms.com/,https://www.facebook.com/pages/Glenna-Farms/52322147733?ref=hl,https://twitter.com/GlennaFarms1,01/01/2014 to 05/22/2014,Sat: 10:00 AM - 4:00 PM;Sun: 11:00 AM - 4:00 PM;,Open every weekend from January 1 - Memorial Day Weekend,Canned or preserved food; Coffee and/or tea; Crafts and/or woodworking items; Dairy products; Honey; Maple products; Wine;,05/23/2014 to 12/31/2014,Mon: 10:00 AM - 5:00 PM;Tue: 10:00 AM - 5:00 PM;Wed: 10:00 AM - 5:00 PM;Thu: 10:00 AM - 5:00 PM;Fri: 10:00 AM - 5:00 PM;Sat: 10:00 AM - 5:00 PM;Sun: 11:00 AM - 4:00 PM;,,Canned or preserved food; Coffee and/or tea; Crafts and/or woodworking items; Dairy products; Fresh vegetables; Maple products; Wine;,,,,,,,,,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,Celebrations/ corporate events; Educational tours/ classes; Family/ youth activities;  Pick Your Own/U-Pick operation; Tours of manufacturing facilities; Hay rides; Petting zoo; ,1,1,0,1,1,1,0,1,0,1,0,Hand washing station(s); Flush toilets; Picnic areas with tables; ,1,1,0,1,0,1,0,1,0
4012776,,2014-09-17 07:14:56,2014-09-17 07:14:56,4612 S. Calhoun Road,Plant City,Florida,12,33567,Glovers Blueberries,stanair@aol.com,,,05/09/2015 to 05/23/2015,Mon: 8:00 AM - 6:00 PM;Tue: 8:00 AM - 6:00 PM;Wed: 8:00 AM - 6:00 PM;Thu: 8:00 AM - 6:00 PM;Fri: 8:00 AM - 6:00 PM;Sat: 8:00 AM - 6:00 PM;Sun: 8:00 AM - 6:00 PM;,Call be for you come.,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pick Your Own/U-Pick operation; ,0,0,0,0,1,0,0,0,0,0,0,Hand washing station(s); Flush toilets; ,1,1,0,0,0,1,0,0,0
4003518,,2014-07-27 10:56:57,2014-07-27 10:56:57,16824 Mahan Drive,Tallahassee,Florida,12,32309,Goat First Network:Mahan Farms Enterperises,goatfirstnetwork.com,,,01/01/2014 to 12/31/2014,Mon: 9:00 AM - 6:00 PM;Tue: 9:00 AM - 6:00 PM;Wed: 9:00 AM - 6:00 PM;Thu: 9:00 AM - 6:00 PM;Fri: 9:00 AM - 6:00 PM;Sat: 9:00 AM - 6:00 PM;Sun: 9:00 AM - 6:00 PM;,,Baked goods; Canned or preserved food; Dairy products; Eggs; Fresh vegetables;,,,,,,,,,,,,,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Educational tours/ classes; Hay rides; Petting zoo; ,0,1,0,0,0,0,0,1,0,1,0,Hand washing station(s); Picnic areas with tables; ,1,0,0,1,0,1,1,1,0
4017497,2014-10-03 09:27:42,2014-10-03 09:40:25,2014-10-03 09:40:25,365 Tiger Valley Rd.,Washington,Virginia,51,22747,Goat Hill on Farm Market,goathill.farm,https://www.facebook.com/thefarmatlittlewashington?ref=hl,,04/17/2014 to 11/09/2014,Thu: 10:00 AM - 6:00 PM;Fri: 10:00 AM - 6:00 PM;Sat: 10:00 AM - 6:00 PM;Sun: 10:00 AM - 6:00 PM;,,Cut flowers; Fresh fruits; Fresh vegetables; Nursery stock; Wild harvested forest products;,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"Celebrations/ corporate events; Educational tours/ classes; Farm meals (lunches, dinners, etc.); Family/ youth activities;  Pick Your Own/U-Pick operation;  Other: browsing fresh raw foods in the garden;",1,1,1,1,1,0,0,0,0,0,0,Hand washing station(s); Flush toilets; Picnic areas without tables; Picnic areas with tables; ,1,1,1,1,0,1,1,0,0
4003448,,2014-07-26 18:15:17,2014-07-26 18:15:17,805 Kienas Rd,Kalispell,Montana,30,59901,Going to the Sun Fiber Mill LLC,www.gttsfibermill.com,https://www.facebook.com/pages/Going-to-the-Sun-Fiber-Mill-LLC/294302997264439,,01/01/2014 to 12/31/2014,Mon: 10:00 AM - 4:00 PM;Tue: 10:00 AM - 4:00 PM;Wed: 10:00 AM - 4:00 PM;Thu: 10:00 AM - 4:00 PM;Fri: 10:00 AM - 1:00 PM;,Please call to make an appointment before visiting at 406-756-6772.,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Other: walking a llama;,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,1,0
4017386,2014-09-04 06:58:26,2014-09-04 07:10:27,2014-09-04 07:10:27,15115 Lax Chapel Rd.,Kiel,Wisconsin,55,53042,Golden Bear Farm,www.goldenbearfarm.com,Golden Bear Farm,,01/01/2014 to 12/31/2014,,By appointment only,Non-poultry meat;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Educational tours/ classes; Hay rides; ,0,1,0,0,0,0,0,1,0,0,0,Hand washing station(s); Flush toilets; Picnic areas without tables; ,1,1,1,0,0,1,1,0,0
4015648,,2014-07-27 13:51:43,2014-07-27 13:51:43,2505 Pittmantown Rod,Suffolk,Virginia,51,23438,Golden Eagle Alpaca Farm,www.goldeneaglealpacafarm.com,,,03/01/2014 to 10/31/2014,Mon: 9:00 AM - 5:00 PM;Tue: 9:00 AM - 5:00 PM;Wed: 9:00 AM - 5:00 PM;Thu: 9:00 AM - 5:00 PM;Fri: 9:00 AM - 5:00 PM;Sun: 11:00 AM - 5:00 PM;,,Crafts and/or woodworking items; Eggs; Herbs; Fresh fruits; Fresh vegetables;,,,,,,,,,,,,,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pick Your Own/U-Pick operation; ,0,0,0,0,1,0,0,0,0,0,0,Hand washing station(s); Flush toilets; Picnic areas with tables; ,1,1,0,1,0,1,1,1,0
4017489,2014-10-01 11:20:47,2014-10-01 11:29:09,2014-10-01 11:29:09,N44867 County Road E,Osseo,Wisconsin,55,54758,Golden Hills Buffalo Farm,,,,01/01/2014 to 12/31/2014,,by appointment or chance,Poultry products;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Educational tours/ classes; ,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0
4017582,2015-01-05 20:45:52,2015-01-05 20:52:50,2015-01-05 20:52:50,855 S Rumford Rd,Rumford,Maine,23,04276,Gone Loco! @ No View Farm ,www.noviewfarm.com,https://www.facebook.com/NoViewFarmCOOP,,04/30/2015 to 11/30/2015,Fri: 11:00 AM - 5:00 PM;Sat: 11:00 AM - 5:00 PM;Sun: 11:00 AM - 5:00 PM;,other hours by appointment.. please call,Baked goods; Bedding plants; Canned or preserved food; Coffee and/or tea; Crafts and/or woodworking items; Cut flowers; Dairy products; Eggs; Herbs; Fresh fruits; Fresh vegetables; Grains and/or flour; Honey; Maple products; Mushrooms; Nursery stock; Poultry products; Non-poultry meat; Soap; Wild harvested forest products;,,,,,,,,,,,,,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,Educational tours/ classes; ,0,1,0,0,0,0,0,0,0,0,0,Hand washing station(s); Flush toilets; Picnic areas with tables; ,1,1,0,1,0,1,1,1,1
4004185,,2014-07-31 17:25:25,2014-07-31 17:25:25,10431 Mayflower Road,Milladore,Wisconsin,55,54454,Good Earth Farms,www.goodearthfarms.com,https://www.facebook.com/pages/Good-Earth-Farms/176806359091394,,01/01/2014 to 12/31/2014,,By appointment only,Poultry products;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,1,0
4001043,,2014-07-27 17:50:18,2014-07-27 17:50:18,11901 South Greenville Rd,Greenville,Michigan,26,48838,Good Land Growers,Http://www.goodlandgrowers.com,https://www.facebook.com/GoodLandGrowers,,07/19/2014 to 08/09/2014,Tue: 9:00 AM - 6:00 PM;Wed: 9:00 AM - 6:00 PM;Thu: 9:00 AM - 6:00 PM;Fri: 9:00 AM - 6:00 PM;Sat: 9:00 AM - 6:00 PM;Sun: 9:00 AM - 6:00 PM;,Days and hours may change. Please check our Facebook page for current updates or call.,Canned or preserved food; Fresh fruits; Honey;,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Pick Your Own/U-Pick operation; Petting zoo; ,0,0,0,0,1,0,0,0,0,1,0,Hand washing station(s); ,1,0,0,0,0,1,1,1,0
